"Method","variable","logscore"
"VB-APF","yLogScore",-0.579114050799023
"VB-APF","xLogScore",0.429336852215249
"VB-APF","yLogScore",-0.790259100569664
"VB-APF","xLogScore",-7.87503221113193
"VB-APF","yLogScore",-0.982376673522999
"VB-APF","xLogScore",0.198735183339223
"VB-APF","yLogScore",-1.39096266980519
"VB-APF","xLogScore",-0.086116117055381
"VB-APF","yLogScore",-1.13593818859736
"VB-APF","xLogScore",-1.03704815930887
"VB-APF","yLogScore",-0.733293775186926
"VB-APF","xLogScore",0.186262644397524
"VB-APF","yLogScore",-1.32938533705753
"VB-APF","xLogScore",-0.213195197588105
"VB-APF","yLogScore",-1.04403121447349
"VB-APF","xLogScore",0.474492259530361
"VB-APF","yLogScore",-0.661205430856442
"VB-APF","xLogScore",-0.215435841601198
"VB-APF","yLogScore",-1.78146658898099
"VB-APF","xLogScore",0.522698468491964
"VB-APF","yLogScore",-4.76742355710777
"VB-APF","xLogScore",0.61871529809938
"VB-APF","yLogScore",-0.682902558141221
"VB-APF","xLogScore",0.67534771604775
"VB-APF","yLogScore",-0.606309059844568
"VB-APF","xLogScore",0.885630249075752
"VB-APF","yLogScore",-0.961402584199034
"VB-APF","xLogScore",0.340600419154094
"VB-APF","yLogScore",-0.719476415984368
"VB-APF","xLogScore",-2.90289146169792
"VB-APF","yLogScore",-1.86804583058879
"VB-APF","xLogScore",0.458190279244318
"VB-APF","yLogScore",-1.56652541710675
"VB-APF","xLogScore",0.598705899861712
"VB-APF","yLogScore",-2.24331110951996
"VB-APF","xLogScore",-1.23904474784791
"VB-APF","yLogScore",-2.52047883182293
"VB-APF","xLogScore",0.185949395716655
"VB-APF","yLogScore",-1.56884278580728
