"logscore","variable","method","prior","S","h","id"
-2.07332026410124,"a","VB-Stream","Single Hierarchy",290,3,1065
-0.924981425064568,"d","VB-Stream","Single Hierarchy",290,3,1065
-5.0156122095618,"a","MCMC","Single Hierarchy",290,3,1065
-1.13600133113402,"d","MCMC","Single Hierarchy",290,3,1065
-3.61057755055707,"a","VB-Offline","Single Hierarchy",290,4,1065
-1.37004031625562,"d","VB-Offline","Single Hierarchy",290,4,1065
-2.83405064489475,"a","VB-Stream","Single Hierarchy",290,4,1065
-0.969143643935984,"d","VB-Stream","Single Hierarchy",290,4,1065
-5.01257019506701,"a","MCMC","Single Hierarchy",290,4,1065
-3.18718761468561,"d","MCMC","Single Hierarchy",290,4,1065
-2.02994127615284,"a","VB-Offline","Single Hierarchy",290,5,1065
-0.944659665523186,"d","VB-Offline","Single Hierarchy",290,5,1065
-1.67800280392523,"a","VB-Stream","Single Hierarchy",290,5,1065
-0.931547704152659,"d","VB-Stream","Single Hierarchy",290,5,1065
-2.18048898338679,"a","MCMC","Single Hierarchy",290,5,1065
-1.13909788492977,"d","MCMC","Single Hierarchy",290,5,1065
-0.963133513183292,"a","VB-Offline","Single Hierarchy",290,6,1065
-1.36110952803743,"d","VB-Offline","Single Hierarchy",290,6,1065
-1.36589086547744,"a","VB-Stream","Single Hierarchy",290,6,1065
-0.97518159651021,"d","VB-Stream","Single Hierarchy",290,6,1065
-0.923099854008134,"a","MCMC","Single Hierarchy",290,6,1065
-1.56479915990336,"d","MCMC","Single Hierarchy",290,6,1065
-1.66761130429492,"a","VB-Offline","Single Hierarchy",290,7,1065
-0.947205072670799,"d","VB-Offline","Single Hierarchy",290,7,1065
-1.78935460006664,"a","VB-Stream","Single Hierarchy",290,7,1065
-0.946743074817063,"d","VB-Stream","Single Hierarchy",290,7,1065
-2.11912528559531,"a","MCMC","Single Hierarchy",290,7,1065
-0.939963121314638,"d","MCMC","Single Hierarchy",290,7,1065
-3.2577024144362,"a","VB-Offline","Single Hierarchy",290,8,1065
-0.979597916639971,"d","VB-Offline","Single Hierarchy",290,8,1065
-2.27913112534815,"a","VB-Stream","Single Hierarchy",290,8,1065
-0.953653665785556,"d","VB-Stream","Single Hierarchy",290,8,1065
-5.41323838949163,"a","MCMC","Single Hierarchy",290,8,1065
-0.940878776711967,"d","MCMC","Single Hierarchy",290,8,1065
-2.64894144116903,"a","VB-Offline","Single Hierarchy",290,9,1065
-1.22160554925112,"d","VB-Offline","Single Hierarchy",290,9,1065
-2.29175952689289,"a","VB-Stream","Single Hierarchy",290,9,1065
-0.9878733261273,"d","VB-Stream","Single Hierarchy",290,9,1065
-3.93994007376441,"a","MCMC","Single Hierarchy",290,9,1065
-1.43832026268736,"d","MCMC","Single Hierarchy",290,9,1065
-3.1803425646871,"a","VB-Offline","Single Hierarchy",290,10,1065
-1.2990185641436,"d","VB-Offline","Single Hierarchy",290,10,1065
-2.34609583569043,"a","VB-Stream","Single Hierarchy",290,10,1065
-0.996636281215091,"d","VB-Stream","Single Hierarchy",290,10,1065
-5.15714204891705,"a","MCMC","Single Hierarchy",290,10,1065
-1.68157058522813,"d","MCMC","Single Hierarchy",290,10,1065
-1.5370486725964,"a","VB-Offline","Single Hierarchy",290,11,1065
-0.995208370706555,"d","VB-Offline","Single Hierarchy",290,11,1065
-1.74357712881545,"a","VB-Stream","Single Hierarchy",290,11,1065
-0.980384466031654,"d","VB-Stream","Single Hierarchy",290,11,1065
-1.80114555549884,"a","MCMC","Single Hierarchy",290,11,1065
-0.99251236307494,"d","MCMC","Single Hierarchy",290,11,1065
-0.964890957516268,"a","VB-Offline","Single Hierarchy",290,12,1065
-0.970683836834217,"d","VB-Offline","Single Hierarchy",290,12,1065
-1.41890164786308,"a","VB-Stream","Single Hierarchy",290,12,1065
-0.983816376397524,"d","VB-Stream","Single Hierarchy",290,12,1065
-0.937335488115766,"a","MCMC","Single Hierarchy",290,12,1065
-0.954381326371857,"d","MCMC","Single Hierarchy",290,12,1065
-0.998157452473583,"a","VB-Offline","Single Hierarchy",290,13,1065
-0.954874282628385,"d","VB-Offline","Single Hierarchy",290,13,1065
-1.43666477742572,"a","VB-Stream","Single Hierarchy",290,13,1065
-0.989998010817742,"d","VB-Stream","Single Hierarchy",290,13,1065
-0.954786863381227,"a","MCMC","Single Hierarchy",290,13,1065
-0.930398902391184,"d","MCMC","Single Hierarchy",290,13,1065
-0.967557681454911,"a","VB-Offline","Single Hierarchy",290,14,1065
-0.949882913153209,"d","VB-Offline","Single Hierarchy",290,14,1065
-1.43638911371586,"a","VB-Stream","Single Hierarchy",290,14,1065
-0.992892077395998,"d","VB-Stream","Single Hierarchy",290,14,1065
-0.925500663782195,"a","MCMC","Single Hierarchy",290,14,1065
-0.923658461326781,"d","MCMC","Single Hierarchy",290,14,1065
-0.957113076216475,"a","VB-Offline","Single Hierarchy",290,15,1065
-0.949925122302942,"d","VB-Offline","Single Hierarchy",290,15,1065
-1.43190893114504,"a","VB-Stream","Single Hierarchy",290,15,1065
-1.00009051212147,"d","VB-Stream","Single Hierarchy",290,15,1065
-0.920770521105938,"a","MCMC","Single Hierarchy",290,15,1065
-0.928077865018866,"d","MCMC","Single Hierarchy",290,15,1065
-0.957021489327327,"a","VB-Offline","Single Hierarchy",290,16,1065
-0.953947978427749,"d","VB-Offline","Single Hierarchy",290,16,1065
-1.43881399591042,"a","VB-Stream","Single Hierarchy",290,16,1065
-1.00498746998709,"d","VB-Stream","Single Hierarchy",290,16,1065
-0.919078873608095,"a","MCMC","Single Hierarchy",290,16,1065
-0.93614443664157,"d","MCMC","Single Hierarchy",290,16,1065
-0.956756285692081,"a","VB-Offline","Single Hierarchy",290,17,1065
-0.96035948897015,"d","VB-Offline","Single Hierarchy",290,17,1065
-1.4339350845044,"a","VB-Stream","Single Hierarchy",290,17,1065
-1.00924090879263,"d","VB-Stream","Single Hierarchy",290,17,1065
-0.919685057668835,"a","MCMC","Single Hierarchy",290,17,1065
-0.948934828368151,"d","MCMC","Single Hierarchy",290,17,1065
-0.957249354216616,"a","VB-Offline","Single Hierarchy",290,18,1065
-0.969173760710571,"d","VB-Offline","Single Hierarchy",290,18,1065
-1.44317376463498,"a","VB-Stream","Single Hierarchy",290,18,1065
-1.01634971566051,"d","VB-Stream","Single Hierarchy",290,18,1065
-0.918951712958367,"a","MCMC","Single Hierarchy",290,18,1065
-0.966880394516188,"d","MCMC","Single Hierarchy",290,18,1065
-0.957130229084482,"a","VB-Offline","Single Hierarchy",290,19,1065
-0.972734007995819,"d","VB-Offline","Single Hierarchy",290,19,1065
-1.43598335239415,"a","VB-Stream","Single Hierarchy",290,19,1065
-1.01941429831292,"d","VB-Stream","Single Hierarchy",290,19,1065
-0.91895171120548,"a","MCMC","Single Hierarchy",290,19,1065
-0.971658914762804,"d","MCMC","Single Hierarchy",290,19,1065
-0.956640211654839,"a","VB-Offline","Single Hierarchy",290,20,1065
-0.980439792213248,"d","VB-Offline","Single Hierarchy",290,20,1065
-1.44470760420473,"a","VB-Stream","Single Hierarchy",290,20,1065
-1.02410854421636,"d","VB-Stream","Single Hierarchy",290,20,1065
-0.91968508723233,"a","MCMC","Single Hierarchy",290,20,1065
-0.986787105772656,"d","MCMC","Single Hierarchy",290,20,1065
-0.956610149641658,"a","VB-Offline","Single Hierarchy",290,21,1065
-0.980482098025288,"d","VB-Offline","Single Hierarchy",290,21,1065
-1.44490024757525,"a","VB-Stream","Single Hierarchy",290,21,1065
-1.02786487089226,"d","VB-Stream","Single Hierarchy",290,21,1065
-0.919078875061452,"a","MCMC","Single Hierarchy",290,21,1065
-0.98386774832975,"d","MCMC","Single Hierarchy",290,21,1065
-0.956642169469235,"a","VB-Offline","Single Hierarchy",290,22,1065
-0.984681627796535,"d","VB-Offline","Single Hierarchy",290,22,1065
-1.44724342204962,"a","VB-Stream","Single Hierarchy",290,22,1065
-1.03206417828696,"d","VB-Stream","Single Hierarchy",290,22,1065
-0.919685088647305,"a","MCMC","Single Hierarchy",290,22,1065
-0.991265118313838,"d","MCMC","Single Hierarchy",290,22,1065
-0.956873681444315,"a","VB-Offline","Single Hierarchy",290,23,1065
-0.989110825938598,"d","VB-Offline","Single Hierarchy",290,23,1065
-1.44874880323036,"a","VB-Stream","Single Hierarchy",290,23,1065
-1.03207025153999,"d","VB-Stream","Single Hierarchy",290,23,1065
-0.918951710166792,"a","MCMC","Single Hierarchy",290,23,1065
-0.999508358111852,"d","MCMC","Single Hierarchy",290,23,1065
-0.963105493558258,"a","VB-Offline","Single Hierarchy",290,24,1065
-0.984663604193557,"d","VB-Offline","Single Hierarchy",290,24,1065
-1.45322259234549,"a","VB-Stream","Single Hierarchy",290,24,1065
-1.03755135726289,"d","VB-Stream","Single Hierarchy",290,24,1065
-0.9299016008902,"a","MCMC","Single Hierarchy",290,24,1065
-0.98728966859404,"d","MCMC","Single Hierarchy",290,24,1065
-0.990441568325235,"a","VB-Offline","Single Hierarchy",290,25,1065
-0.989046145474374,"d","VB-Offline","Single Hierarchy",290,25,1065
-1.46266556655665,"a","VB-Stream","Single Hierarchy",290,25,1065
-1.03812723228592,"d","VB-Stream","Single Hierarchy",290,25,1065
-0.954788263183177,"a","MCMC","Single Hierarchy",290,25,1065
-0.995947467951642,"d","MCMC","Single Hierarchy",290,25,1065
-1.08833973666012,"a","VB-Offline","Single Hierarchy",290,26,1065
-0.989014496694423,"d","VB-Offline","Single Hierarchy",290,26,1065
-1.53052932747072,"a","VB-Stream","Single Hierarchy",290,26,1065
-1.03965946884342,"d","VB-Stream","Single Hierarchy",290,26,1065
-1.07140270326421,"a","MCMC","Single Hierarchy",290,26,1065
-0.994572199963313,"d","MCMC","Single Hierarchy",290,26,1065
-0.972681296152897,"a","VB-Offline","Single Hierarchy",290,27,1065
-0.957202159205499,"d","VB-Offline","Single Hierarchy",290,27,1065
-1.45717291140591,"a","VB-Stream","Single Hierarchy",290,27,1065
-1.03941101270354,"d","VB-Stream","Single Hierarchy",290,27,1065
-0.935179503150095,"a","MCMC","Single Hierarchy",290,27,1065
-0.923226133234396,"d","MCMC","Single Hierarchy",290,27,1065
-0.972388144198209,"a","VB-Offline","Single Hierarchy",290,28,1065
-0.954926681871728,"d","VB-Offline","Single Hierarchy",290,28,1065
-1.46393673207323,"a","VB-Stream","Single Hierarchy",290,28,1065
-1.04132415231413,"d","VB-Stream","Single Hierarchy",290,28,1065
-0.941779244416802,"a","MCMC","Single Hierarchy",290,28,1065
-0.919543388733041,"d","MCMC","Single Hierarchy",290,28,1065
-1.08695666843631,"a","VB-Offline","Single Hierarchy",290,29,1065
-0.95512407640615,"d","VB-Offline","Single Hierarchy",290,29,1065
-1.52399771215051,"a","VB-Stream","Single Hierarchy",290,29,1065
-1.04019527658877,"d","VB-Stream","Single Hierarchy",290,29,1065
-1.09045433742039,"a","MCMC","Single Hierarchy",290,29,1065
-0.919536541843007,"d","MCMC","Single Hierarchy",290,29,1065
-0.980550439207795,"a","VB-Offline","Single Hierarchy",290,30,1065
-0.955423057647323,"d","VB-Offline","Single Hierarchy",290,30,1065
-1.46959749455536,"a","VB-Stream","Single Hierarchy",290,30,1065
-1.04475027072284,"d","VB-Stream","Single Hierarchy",290,30,1065
-0.952092107626513,"a","MCMC","Single Hierarchy",290,30,1065
-0.919188744545382,"d","MCMC","Single Hierarchy",290,30,1065
-1.05307962229364,"a","VB-Offline","Finite Mixture",290,1,1065
-0.958244473652963,"d","VB-Offline","Finite Mixture",290,1,1065
-1.38216460051774,"a","VB-Stream","Finite Mixture",290,1,1065
-1.21213678969489,"d","VB-Stream","Finite Mixture",290,1,1065
-0.924358037044105,"a","MCMC","Finite Mixture",290,1,1065
-1.13936049209661,"d","MCMC","Finite Mixture",290,1,1065
-1.49211982199799,"a","VB-Offline","Finite Mixture",290,2,1065
-1.1865338779487,"d","VB-Offline","Finite Mixture",290,2,1065
-1.94492996909976,"a","VB-Stream","Finite Mixture",290,2,1065
-1.50732604284552,"d","VB-Stream","Finite Mixture",290,2,1065
-1.80803964518173,"a","MCMC","Finite Mixture",290,2,1065
-0.942666992681535,"d","MCMC","Finite Mixture",290,2,1065
-1.83573010280235,"a","VB-Offline","Finite Mixture",290,3,1065
-1.56419515212555,"d","VB-Offline","Finite Mixture",290,3,1065
-2.27927716340451,"a","VB-Stream","Finite Mixture",290,3,1065
-1.85911378505372,"d","VB-Stream","Finite Mixture",290,3,1065
-5.08533203047335,"a","MCMC","Finite Mixture",290,3,1065
-1.14178656379622,"d","MCMC","Finite Mixture",290,3,1065
-2.24974261928331,"a","VB-Offline","Finite Mixture",290,4,1065
-1.91420566350327,"d","VB-Offline","Finite Mixture",290,4,1065
-2.7673214984201,"a","VB-Stream","Finite Mixture",290,4,1065
-2.2180222444291,"d","VB-Stream","Finite Mixture",290,4,1065
-5.05784936726687,"a","MCMC","Finite Mixture",290,4,1065
-3.19240218246745,"d","MCMC","Finite Mixture",290,4,1065
-2.25424860819775,"a","VB-Offline","Finite Mixture",290,5,1065
-2.13075851720144,"d","VB-Offline","Finite Mixture",290,5,1065
-2.41322560784853,"a","VB-Stream","Finite Mixture",290,5,1065
-2.31376151063934,"d","VB-Stream","Finite Mixture",290,5,1065
-2.19920485747226,"a","MCMC","Finite Mixture",290,5,1065
-1.13264390175334,"d","MCMC","Finite Mixture",290,5,1065
-2.498840480863,"a","VB-Offline","Finite Mixture",290,6,1065
-2.38172238077848,"d","VB-Offline","Finite Mixture",290,6,1065
-2.4114821461654,"a","VB-Stream","Finite Mixture",290,6,1065
-2.52978172513627,"d","VB-Stream","Finite Mixture",290,6,1065
-0.921976047588836,"a","MCMC","Finite Mixture",290,6,1065
-1.58149275690128,"d","MCMC","Finite Mixture",290,6,1065
-2.6259617161047,"a","VB-Offline","Finite Mixture",290,7,1065
-2.51180466078181,"d","VB-Offline","Finite Mixture",290,7,1065
-2.62921974751722,"a","VB-Stream","Finite Mixture",290,7,1065
-2.53833958492497,"d","VB-Stream","Finite Mixture",290,7,1065
-2.08659808608311,"a","MCMC","Finite Mixture",290,7,1065
-0.935556117019976,"d","MCMC","Finite Mixture",290,7,1065
-2.7455852994655,"a","VB-Offline","Finite Mixture",290,8,1065
-2.70563235101914,"d","VB-Offline","Finite Mixture",290,8,1065
-2.91971164964798,"a","VB-Stream","Finite Mixture",290,8,1065
-2.71704996528887,"d","VB-Stream","Finite Mixture",290,8,1065
-5.31815212396736,"a","MCMC","Finite Mixture",290,8,1065
-0.943845321075373,"d","MCMC","Finite Mixture",290,8,1065
-2.90262068459469,"a","VB-Offline","Finite Mixture",290,9,1065
-2.79176677638102,"d","VB-Offline","Finite Mixture",290,9,1065
-2.9843549830683,"a","VB-Stream","Finite Mixture",290,9,1065
-2.78931126436616,"d","VB-Stream","Finite Mixture",290,9,1065
-3.87810666399277,"a","MCMC","Finite Mixture",290,9,1065
-1.46319686061557,"d","MCMC","Finite Mixture",290,9,1065
-2.98340352281231,"a","VB-Offline","Finite Mixture",290,10,1065
-2.89384094987833,"d","VB-Offline","Finite Mixture",290,10,1065
-3.00726097719786,"a","VB-Stream","Finite Mixture",290,10,1065
-2.87476511419422,"d","VB-Stream","Finite Mixture",290,10,1065
-5.07187983896916,"a","MCMC","Finite Mixture",290,10,1065
-1.71262746595318,"d","MCMC","Finite Mixture",290,10,1065
-3.04209385135782,"a","VB-Offline","Finite Mixture",290,11,1065
-2.92557141576261,"d","VB-Offline","Finite Mixture",290,11,1065
-2.83861960849185,"a","VB-Stream","Finite Mixture",290,11,1065
-2.88248016763491,"d","VB-Stream","Finite Mixture",290,11,1065
-1.78318034122968,"a","MCMC","Finite Mixture",290,11,1065
-1.00073218708126,"d","MCMC","Finite Mixture",290,11,1065
-3.00826218807851,"a","VB-Offline","Finite Mixture",290,12,1065
-3.02361017526299,"d","VB-Offline","Finite Mixture",290,12,1065
-2.65779732150842,"a","VB-Stream","Finite Mixture",290,12,1065
-2.93325795903821,"d","VB-Stream","Finite Mixture",290,12,1065
-0.93693534223726,"a","MCMC","Finite Mixture",290,12,1065
-0.959268210213649,"d","MCMC","Finite Mixture",290,12,1065
-3.07566309438989,"a","VB-Offline","Finite Mixture",290,13,1065
-3.08288349028782,"d","VB-Offline","Finite Mixture",290,13,1065
-2.69577550763722,"a","VB-Stream","Finite Mixture",290,13,1065
-2.95593028766208,"d","VB-Stream","Finite Mixture",290,13,1065
-0.954095374471393,"a","MCMC","Finite Mixture",290,13,1065
-0.932066421459167,"d","MCMC","Finite Mixture",290,13,1065
-3.10468185604149,"a","VB-Offline","Finite Mixture",290,14,1065
-3.16781996405224,"d","VB-Offline","Finite Mixture",290,14,1065
-2.7346166402786,"a","VB-Stream","Finite Mixture",290,14,1065
-2.99700215712905,"d","VB-Stream","Finite Mixture",290,14,1065
-0.925375926470671,"a","MCMC","Finite Mixture",290,14,1065
-0.923500933109619,"d","MCMC","Finite Mixture",290,14,1065
-3.16332032605134,"a","VB-Offline","Finite Mixture",290,15,1065
-3.20056009050404,"d","VB-Offline","Finite Mixture",290,15,1065
-2.7146562369997,"a","VB-Stream","Finite Mixture",290,15,1065
-3.01213949224339,"d","VB-Stream","Finite Mixture",290,15,1065
-0.920731763153474,"a","MCMC","Finite Mixture",290,15,1065
-0.925291115975559,"d","MCMC","Finite Mixture",290,15,1065
-3.18461394394075,"a","VB-Offline","Finite Mixture",290,16,1065
-3.26035188328468,"d","VB-Offline","Finite Mixture",290,16,1065
-2.76746113052035,"a","VB-Stream","Finite Mixture",290,16,1065
-3.06921723578124,"d","VB-Stream","Finite Mixture",290,16,1065
-0.919075775261598,"a","MCMC","Finite Mixture",290,16,1065
-0.932518972119026,"d","MCMC","Finite Mixture",290,16,1065
-3.18875863366625,"a","VB-Offline","Finite Mixture",290,17,1065
-3.27551757826987,"d","VB-Offline","Finite Mixture",290,17,1065
-2.74980876295804,"a","VB-Stream","Finite Mixture",290,17,1065
-3.07121198650636,"d","VB-Stream","Finite Mixture",290,17,1065
-0.91966971618718,"a","MCMC","Finite Mixture",290,17,1065
-0.944617802712574,"d","MCMC","Finite Mixture",290,17,1065
-3.23111410904846,"a","VB-Offline","Finite Mixture",290,18,1065
-3.33978297811394,"d","VB-Offline","Finite Mixture",290,18,1065
-2.76495309504261,"a","VB-Stream","Finite Mixture",290,18,1065
-3.07785102107059,"d","VB-Stream","Finite Mixture",290,18,1065
-0.918951475472346,"a","MCMC","Finite Mixture",290,18,1065
-0.962010722663527,"d","MCMC","Finite Mixture",290,18,1065
-3.18185103942639,"a","VB-Offline","Finite Mixture",290,19,1065
-3.33819568874961,"d","VB-Offline","Finite Mixture",290,19,1065
-2.75198746509452,"a","VB-Stream","Finite Mixture",290,19,1065
-3.12073915263508,"d","VB-Stream","Finite Mixture",290,19,1065
-0.918951462957855,"a","MCMC","Finite Mixture",290,19,1065
-0.967055059799352,"d","MCMC","Finite Mixture",290,19,1065
-3.28032779684171,"a","VB-Offline","Finite Mixture",290,20,1065
-3.39898647754009,"d","VB-Offline","Finite Mixture",290,20,1065
-2.76864543190144,"a","VB-Stream","Finite Mixture",290,20,1065
-3.1353314234374,"d","VB-Stream","Finite Mixture",290,20,1065
-0.919670019611351,"a","MCMC","Finite Mixture",290,20,1065
-0.98211541396964,"d","MCMC","Finite Mixture",290,20,1065
-3.25370537650708,"a","VB-Offline","Finite Mixture",290,21,1065
-3.40644806168773,"d","VB-Offline","Finite Mixture",290,21,1065
-2.79752344362577,"a","VB-Stream","Finite Mixture",290,21,1065
-3.12732282239478,"d","VB-Stream","Finite Mixture",290,21,1065
-0.919076037281276,"a","MCMC","Finite Mixture",290,21,1065
-0.979740904157385,"d","MCMC","Finite Mixture",290,21,1065
-3.25324606821847,"a","VB-Offline","Finite Mixture",290,22,1065
-3.40807202371138,"d","VB-Offline","Finite Mixture",290,22,1065
-2.79969095090642,"a","VB-Stream","Finite Mixture",290,22,1065
-3.1697018639428,"d","VB-Stream","Finite Mixture",290,22,1065
-0.919670069741422,"a","MCMC","Finite Mixture",290,22,1065
-0.987353384818433,"d","MCMC","Finite Mixture",290,22,1065
-3.281125021613,"a","VB-Offline","Finite Mixture",290,23,1065
-3.4747904052541,"d","VB-Offline","Finite Mixture",290,23,1065
-2.78155552250705,"a","VB-Stream","Finite Mixture",290,23,1065
-3.16568144809716,"d","VB-Stream","Finite Mixture",290,23,1065
-0.918951447517682,"a","MCMC","Finite Mixture",290,23,1065
-0.995797766282082,"d","MCMC","Finite Mixture",290,23,1065
-3.27285093276159,"a","VB-Offline","Finite Mixture",290,24,1065
-3.48726908148462,"d","VB-Offline","Finite Mixture",290,24,1065
-2.79691814942942,"a","VB-Stream","Finite Mixture",290,24,1065
-3.1735827308202,"d","VB-Stream","Finite Mixture",290,24,1065
-0.929681404491108,"a","MCMC","Finite Mixture",290,24,1065
-0.984196654891881,"d","MCMC","Finite Mixture",290,24,1065
-3.296540732598,"a","VB-Offline","Finite Mixture",290,25,1065
-3.49304090150845,"d","VB-Offline","Finite Mixture",290,25,1065
-2.82097350923178,"a","VB-Stream","Finite Mixture",290,25,1065
-3.19951656135742,"d","VB-Stream","Finite Mixture",290,25,1065
-0.95406841194029,"a","MCMC","Finite Mixture",290,25,1065
-0.992993453570925,"d","MCMC","Finite Mixture",290,25,1065
-3.29952606544803,"a","VB-Offline","Finite Mixture",290,26,1065
-3.49969073369564,"d","VB-Offline","Finite Mixture",290,26,1065
-2.87773869034068,"a","VB-Stream","Finite Mixture",290,26,1065
-3.21235128054816,"d","VB-Stream","Finite Mixture",290,26,1065
-1.06834228074489,"a","MCMC","Finite Mixture",290,26,1065
-0.991928057832885,"d","MCMC","Finite Mixture",290,26,1065
-3.29561495774106,"a","VB-Offline","Finite Mixture",290,27,1065
-3.50522498123385,"d","VB-Offline","Finite Mixture",290,27,1065
-2.80621116547397,"a","VB-Stream","Finite Mixture",290,27,1065
-3.20299148489763,"d","VB-Stream","Finite Mixture",290,27,1065
-0.934853362153001,"a","MCMC","Finite Mixture",290,27,1065
-0.92255905115193,"d","MCMC","Finite Mixture",290,27,1065
-3.32357352349493,"a","VB-Offline","Finite Mixture",290,28,1065
-3.51324010569633,"d","VB-Offline","Finite Mixture",290,28,1065
-2.8012883666015,"a","VB-Stream","Finite Mixture",290,28,1065
-3.21786388599519,"d","VB-Stream","Finite Mixture",290,28,1065
-0.94132056210333,"a","MCMC","Finite Mixture",290,28,1065
-0.919477032461972,"d","MCMC","Finite Mixture",290,28,1065
-3.3035987363839,"a","VB-Offline","Finite Mixture",290,29,1065
-3.52455775477546,"d","VB-Offline","Finite Mixture",290,29,1065
-2.85950672085774,"a","VB-Stream","Finite Mixture",290,29,1065
-3.24895841785419,"d","VB-Stream","Finite Mixture",290,29,1065
-1.08701163268963,"a","MCMC","Finite Mixture",290,29,1065
-0.919491217934792,"d","MCMC","Finite Mixture",290,29,1065
-3.32609074260641,"a","VB-Offline","Finite Mixture",290,30,1065
-3.55298858732574,"d","VB-Offline","Finite Mixture",290,30,1065
-2.83037311635875,"a","VB-Stream","Finite Mixture",290,30,1065
-3.23253219113125,"d","VB-Stream","Finite Mixture",290,30,1065
-0.951426352801369,"a","MCMC","Finite Mixture",290,30,1065
-0.91905753784961,"d","MCMC","Finite Mixture",290,30,1065
-1.1756331899977,"a","VB-Offline","None",300,1,1065
-1.09649986285555,"d","VB-Offline","None",300,1,1065
-1.55163817038719,"a","VB-Stream","None",300,1,1065
-0.946521788559055,"d","VB-Stream","None",300,1,1065
-0.98917291336998,"a","MCMC","None",300,1,1065
-1.25346801516388,"d","MCMC","None",300,1,1065
-1.38674612749087,"a","VB-Offline","None",300,2,1065
-1.17451285281426,"d","VB-Offline","None",300,2,1065
-1.60802126323908,"a","VB-Stream","None",300,2,1065
-0.936753654854033,"d","VB-Stream","None",300,2,1065
-1.07131785069663,"a","MCMC","None",300,2,1065
-1.2236510210443,"d","MCMC","None",300,2,1065
-1.39093979110815,"a","VB-Offline","None",300,3,1065
-1.25541966229929,"d","VB-Offline","None",300,3,1065
-1.53368663371415,"a","VB-Stream","None",300,3,1065
-0.943264324572049,"d","VB-Stream","None",300,3,1065
-1.056808301962,"a","MCMC","None",300,3,1065
-1.19128977484588,"d","MCMC","None",300,3,1065
-1.35823558495364,"a","VB-Offline","None",300,4,1065
-1.3450367136909,"d","VB-Offline","None",300,4,1065
-1.57760343291838,"a","VB-Stream","None",300,4,1065
-0.950879651838141,"d","VB-Stream","None",300,4,1065
-0.941236068683828,"a","MCMC","None",300,4,1065
-1.14024228256138,"d","MCMC","None",300,4,1065
-1.31258898840413,"a","VB-Offline","None",300,5,1065
-1.39577329620767,"d","VB-Offline","None",300,5,1065
-1.51527239778922,"a","VB-Stream","None",300,5,1065
-0.960347040067235,"d","VB-Stream","None",300,5,1065
-0.922951282805529,"a","MCMC","None",300,5,1065
-1.14470787920754,"d","MCMC","None",300,5,1065
-1.32046781904256,"a","VB-Offline","None",300,6,1065
-1.46259869494434,"d","VB-Offline","None",300,6,1065
-1.5314888495326,"a","VB-Stream","None",300,6,1065
-0.967401661413824,"d","VB-Stream","None",300,6,1065
-0.919831342329172,"a","MCMC","None",300,6,1065
-1.1160596013163,"d","MCMC","None",300,6,1065
-1.30497014006367,"a","VB-Offline","None",300,7,1065
-1.48640688793376,"d","VB-Offline","None",300,7,1065
-1.5154048958824,"a","VB-Stream","None",300,7,1065
-0.973507306566416,"d","VB-Stream","None",300,7,1065
-0.919792810786254,"a","MCMC","None",300,7,1065
-1.10271548326646,"d","MCMC","None",300,7,1065
-1.30947519964813,"a","VB-Offline","None",300,8,1065
-1.54015382712285,"d","VB-Offline","None",300,8,1065
-1.52019679104476,"a","VB-Stream","None",300,8,1065
-0.980529222433511,"d","VB-Stream","None",300,8,1065
-0.919019719046553,"a","MCMC","None",300,8,1065
-1.10078532034219,"d","MCMC","None",300,8,1065
-1.30180654496989,"a","VB-Offline","None",300,9,1065
-1.55033465862578,"d","VB-Offline","None",300,9,1065
-1.50686431699709,"a","VB-Stream","None",300,9,1065
-0.984020595279105,"d","VB-Stream","None",300,9,1065
-0.918979558539401,"a","MCMC","None",300,9,1065
-1.07807845363979,"d","MCMC","None",300,9,1065
-1.30049380015483,"a","VB-Offline","None",300,10,1065
-1.57091029952618,"d","VB-Offline","None",300,10,1065
-1.5185594950755,"a","VB-Stream","None",300,10,1065
-0.989863042095788,"d","VB-Stream","None",300,10,1065
-0.919603175389616,"a","MCMC","None",300,10,1065
-1.07730775947063,"d","MCMC","None",300,10,1065
-1.29976523758172,"a","VB-Offline","None",300,11,1065
-1.58513199122555,"d","VB-Offline","None",300,11,1065
-1.51067456203009,"a","VB-Stream","None",300,11,1065
-0.992078662364249,"d","VB-Stream","None",300,11,1065
-0.919062046668347,"a","MCMC","None",300,11,1065
-1.05420357622564,"d","MCMC","None",300,11,1065
-1.29564817107682,"a","VB-Offline","None",300,12,1065
-1.62414056845299,"d","VB-Offline","None",300,12,1065
-1.51145734064445,"a","VB-Stream","None",300,12,1065
-0.997148184038657,"d","VB-Stream","None",300,12,1065
-0.919633315568194,"a","MCMC","None",300,12,1065
-1.04942286747874,"d","MCMC","None",300,12,1065
-1.29733824008925,"a","VB-Offline","None",300,13,1065
-1.61806472133702,"d","VB-Offline","None",300,13,1065
-1.50995689655063,"a","VB-Stream","None",300,13,1065
-0.998970688111536,"d","VB-Stream","None",300,13,1065
-0.918952076269822,"a","MCMC","None",300,13,1065
-1.04797737796127,"d","MCMC","None",300,13,1065
-1.29201432652231,"a","VB-Offline","None",300,14,1065
-1.65751570261836,"d","VB-Offline","None",300,14,1065
-1.50684678640224,"a","VB-Stream","None",300,14,1065
-1.00180595881776,"d","VB-Stream","None",300,14,1065
-0.929308681217693,"a","MCMC","None",300,14,1065
